id,date_raw,upc,transfer_type,number,timestamp,operation_type,from_storage,to_storage,storage
2265,10/31/2023 20:8:19,000000000369,Cage -> Shelf,1,2023-10-31 20:08:19,TRANSFER,Cage,Shelf,Shelf
2266,10/31/2023 22:51:15,000000001007,Cage -> Other,1,2023-10-31 22:51:15,TAKEOUT,Cage,,Cage
2267,10/31/2023 22:53:11,000000000208,Shelf -> Other,1,2023-10-31 22:53:11,TAKEOUT,Shelf,,Shelf
2268,10/31/2023 22:53:41,000000000185,Shelf -> Other,1,2023-10-31 22:53:41,TAKEOUT,Shelf,,Shelf
2269,10/31/2023 22:53:55,000000000970,Shelf -> Other,1,2023-10-31 22:53:55,TAKEOUT,Shelf,,Shelf
2270,10/31/2023 22:59:19,000000001120,Shelf -> Other,1,2023-10-31 22:59:19,TAKEOUT,Shelf,,Shelf
2271,10/31/2023 23:56:11,000000000383,Shelf -> Other,1,2023-10-31 23:56:11,TAKEOUT,Shelf,,Shelf
2272,11/3/2023 11:56:18,000000000208,Cage -> Shelf,2,2023-11-03 11:56:18,TRANSFER,Cage,Shelf,Shelf
2273,11/3/2023 17:3:24,000000000338,Shelf -> Other,1,2023-11-03 17:03:24,TAKEOUT,Shelf,,Shelf
2274,11/3/2023 17:3:38,000000000345,Shelf -> Other,1,2023-11-03 17:03:38,TAKEOUT,Shelf,,Shelf
2275,11/3/2023 17:4:21,000000000383,Shelf -> Other,1,2023-11-03 17:04:21,TAKEOUT,Shelf,,Shelf
2276,11/3/2023 17:36:22,000000001137,Shelf -> Other,1,2023-11-03 17:36:22,TAKEOUT,Shelf,,Shelf
2277,11/3/2023 17:36:28,000000001120,Shelf -> Other,1,2023-11-03 17:36:28,TAKEOUT,Shelf,,Shelf
2278,11/3/2023 17:44:53,000000001120,Cage -> Shelf,4,2023-11-03 17:44:53,TRANSFER,Cage,Shelf,Shelf
2279,11/3/2023 17:45:1,000000001137,Cage -> Shelf,5,2023-11-03 17:45:01,TRANSFER,Cage,Shelf,Shelf
2280,11/4/2023 23:47:41,000000001090,Shelf -> Other,1,2023-11-04 23:47:41,TAKEOUT,Shelf,,Shelf
2281,11/5/2023 7:43:32,000000000062,Shelf -> Other,1,2023-11-05 07:43:32,TAKEOUT,Shelf,,Shelf
2282,11/5/2023 7:43:37,000000000024,Shelf -> Other,3,2023-11-05 07:43:37,TAKEOUT,Shelf,,Shelf
2283,11/5/2023 7:44:46,000000000000,Shelf -> Other,1,2023-11-05 07:44:46,TAKEOUT,Shelf,,Shelf
2284,11/5/2023 10:49:8,000000000369,Shelf -> Other,1,2023-11-05 10:49:08,TAKEOUT,Shelf,,Shelf
2285,11/5/2023 16:21:34,000000000369,Shelf -> Other,1,2023-11-05 16:21:34,TAKEOUT,Shelf,,Shelf
2286,11/6/2023 15:49:10,000000000024,Shelf -> Other,4,2023-11-06 15:49:10,TAKEOUT,Shelf,,Shelf
2287,11/6/2023 15:57:58,000000000000,Shelf -> Other,1,2023-11-06 15:57:58,TAKEOUT,Shelf,,Shelf
2288,11/6/2023 20:28:50,000000000338,Shelf -> Other,1,2023-11-06 20:28:50,TAKEOUT,Shelf,,Shelf
2289,11/6/2023 20:28:55,000000000369,Shelf -> Other,1,2023-11-06 20:28:55,TAKEOUT,Shelf,,Shelf
2290,11/7/2023 5:31:45,000000000451,Shelf -> Other,1,2023-11-07 05:31:45,TAKEOUT,Shelf,,Shelf
2291,11/7/2023 5:32:12,000000000536,Shelf -> Other,1,2023-11-07 05:32:12,TAKEOUT,Shelf,,Shelf
2292,11/7/2023 5:44:58,000000000536,Cage -> Shelf,3,2023-11-07 05:44:58,TRANSFER,Cage,Shelf,Shelf
2293,11/7/2023 5:48:22,000000000550,Shelf -> Other,1,2023-11-07 05:48:22,TAKEOUT,Shelf,,Shelf
2294,11/7/2023 5:48:27,000000000567,Shelf -> Other,1,2023-11-07 05:48:27,TAKEOUT,Shelf,,Shelf
2295,11/7/2023 5:59:13,000000000970,Shelf -> Other,1,2023-11-07 05:59:13,TAKEOUT,Shelf,,Shelf
2296,11/7/2023 5:59:23,000000000338,Shelf -> Other,1,2023-11-07 05:59:23,TAKEOUT,Shelf,,Shelf
2297,11/7/2023 5:59:40,000000000383,Shelf -> Other,1,2023-11-07 05:59:40,TAKEOUT,Shelf,,Shelf
2298,11/7/2023 10:2:22,000000000840,Shelf -> Other,5,2023-11-07 10:02:22,TAKEOUT,Shelf,,Shelf
2299,11/7/2023 10:2:32,000000001120,Shelf -> Other,1,2023-11-07 10:02:32,TAKEOUT,Shelf,,Shelf
2300,11/7/2023 10:3:5,000000000789,Shelf -> Other,1,2023-11-07 10:03:05,TAKEOUT,Shelf,,Shelf
2301,11/8/2023 18:24:31,000000000567,Shelf -> Other,1,2023-11-08 18:24:31,TAKEOUT,Shelf,,Shelf
2302,11/11/2023 16:34:29,000000000192,Shelf -> Other,1,2023-11-11 16:34:29,TAKEOUT,Shelf,,Shelf
2303,11/11/2023 16:34:34,000000000208,Shelf -> Other,1,2023-11-11 16:34:34,TAKEOUT,Shelf,,Shelf
2304,11/11/2023 16:35:40,000000000451,Shelf -> Other,1,2023-11-11 16:35:40,TAKEOUT,Shelf,,Shelf
2305,11/11/2023 16:35:43,000000000536,Shelf -> Other,1,2023-11-11 16:35:43,TAKEOUT,Shelf,,Shelf
2306,11/11/2023 21:41:48,000000001120,Shelf -> Other,5,2023-11-11 21:41:48,TAKEOUT,Shelf,,Shelf
2307,11/12/2023 11:56:36,000000000055,Shelf -> Other,2,2023-11-12 11:56:36,TAKEOUT,Shelf,,Shelf
2308,11/12/2023 12:55:10,000000001120,Cage -> Shelf,5,2023-11-12 12:55:10,TRANSFER,Cage,Shelf,Shelf
2309,11/12/2023 12:59:52,000000000970,Cage -> Shelf,1,2023-11-12 12:59:52,TRANSFER,Cage,Shelf,Shelf
2310,11/13/2023 21:32:4,000000001120,Shelf -> Other,1,2023-11-13 21:32:04,TAKEOUT,Shelf,,Shelf
2311,11/13/2023 21:42:56,000000000369,Shelf -> Other,1,2023-11-13 21:42:56,TAKEOUT,Shelf,,Shelf
2312,11/14/2023 7:23:41,000000000369,Shelf -> Other,1,2023-11-14 07:23:41,TAKEOUT,Shelf,,Shelf
2313,11/14/2023 15:7:22,000000000550,Cage -> Shelf,5,2023-11-14 15:07:22,TRANSFER,Cage,Shelf,Shelf
2314,11/14/2023 15:9:0,000000000567,Cage -> Shelf,3,2023-11-14 15:09:00,TRANSFER,Cage,Shelf,Shelf
2315,11/14/2023 15:11:57,000000000789,Cage -> Shelf,1,2023-11-14 15:11:57,TRANSFER,Cage,Shelf,Shelf
2316,11/14/2023 15:12:4,000000000840,Cage -> Shelf,12,2023-11-14 15:12:04,TRANSFER,Cage,Shelf,Shelf
2317,11/14/2023 15:14:0,000000000383,Cage -> Shelf,3,2023-11-14 15:14:00,TRANSFER,Cage,Shelf,Shelf
2318,11/14/2023 15:19:54,000000000055,Cage -> Shelf,12,2023-11-14 15:19:54,TRANSFER,Cage,Shelf,Shelf
2319,11/14/2023 15:20:56,000000000017,Cage -> Shelf,20,2023-11-14 15:20:56,TRANSFER,Cage,Shelf,Shelf
2320,11/14/2023 15:41:4,000000000284,Cage -> Shelf,2,2023-11-14 15:41:04,TRANSFER,Cage,Shelf,Shelf
2321,11/14/2023 16:11:40,000000000338,Shelf -> Other,1,2023-11-14 16:11:40,TAKEOUT,Shelf,,Shelf
2322,11/14/2023 23:25:41,000000000055,Shelf -> Other,1,2023-11-14 23:25:41,TAKEOUT,Shelf,,Shelf
2323,11/14/2023 23:25:51,000000000017,Shelf -> Other,1,2023-11-14 23:25:51,TAKEOUT,Shelf,,Shelf
2324,11/14/2023 23:25:55,000000000024,Shelf -> Other,4,2023-11-14 23:25:55,TAKEOUT,Shelf,,Shelf
2325,11/15/2023 7:4:14,000000000338,Shelf -> Other,1,2023-11-15 07:04:14,TAKEOUT,Shelf,,Shelf
2326,11/15/2023 7:4:22,000000000369,Shelf -> Other,1,2023-11-15 07:04:22,TAKEOUT,Shelf,,Shelf
2327,11/15/2023 7:5:15,000000000383,Shelf -> Other,1,2023-11-15 07:05:15,TAKEOUT,Shelf,,Shelf
2328,11/15/2023 7:5:36,000000000567,Shelf -> Other,1,2023-11-15 07:05:36,TAKEOUT,Shelf,,Shelf
2329,11/15/2023 19:41:32,000000000963,Shelf -> Other,1,2023-11-15 19:41:32,TAKEOUT,Shelf,,Shelf
2330,11/16/2023 12:38:9,000000000840,Shelf -> Other,2,2023-11-16 12:38:09,TAKEOUT,Shelf,,Shelf
2331,11/16/2023 12:38:16,000000000789,Shelf -> Other,1,2023-11-16 12:38:16,TAKEOUT,Shelf,,Shelf
2332,11/16/2023 12:38:37,000000000741,Shelf -> Other,1,2023-11-16 12:38:37,TAKEOUT,Shelf,,Shelf
2333,11/16/2023 12:41:44,000000000789,Cage -> Shelf,1,2023-11-16 12:41:44,TRANSFER,Cage,Shelf,Shelf
2334,11/16/2023 15:4:14,000000000338,Cage -> Shelf,1,2023-11-16 15:04:14,TRANSFER,Cage,Shelf,Shelf
2335,11/16/2023 15:27:8,000000000567,Shelf -> Other,1,2023-11-16 15:27:08,TAKEOUT,Shelf,,Shelf
2336,11/16/2023 15:32:9,000000000581,Shelf -> Other,10,2023-11-16 15:32:09,TAKEOUT,Shelf,,Shelf
2337,11/17/2023 6:49:31,000000000697,Shelf -> Other,1,2023-11-17 06:49:31,TAKEOUT,Shelf,,Shelf
2338,11/17/2023 6:49:53,000000000192,Shelf -> Other,1,2023-11-17 06:49:53,TAKEOUT,Shelf,,Shelf
2339,11/17/2023 6:50:37,000000000000,Shelf -> Other,1,2023-11-17 06:50:37,TAKEOUT,Shelf,,Shelf
2340,11/17/2023 6:50:53,000000000383,Shelf -> Other,1,2023-11-17 06:50:53,TAKEOUT,Shelf,,Shelf
2341,11/17/2023 6:51:53,000000000536,Shelf -> Other,1,2023-11-17 06:51:53,TAKEOUT,Shelf,,Shelf
2342,11/17/2023 6:52:3,000000000451,Shelf -> Other,1,2023-11-17 06:52:03,TAKEOUT,Shelf,,Shelf
2343,11/17/2023 6:54:11,000000000956,Cage -> Other,1,2023-11-17 06:54:11,TAKEOUT,Cage,,Cage
2344,11/17/2023 6:54:58,000000000482,Shelf -> Other,1,2023-11-17 06:54:58,TAKEOUT,Shelf,,Shelf
2345,11/17/2023 10:37:40,000000000017,Shelf -> Other,1,2023-11-17 10:37:40,TAKEOUT,Shelf,,Shelf
2346,11/17/2023 10:38:1,000000000338,Shelf -> Other,1,2023-11-17 10:38:01,TAKEOUT,Shelf,,Shelf
2347,11/17/2023 16:23:57,000000000970,Shelf -> Other,1,2023-11-17 16:23:57,TAKEOUT,Shelf,,Shelf
2348,11/17/2023 16:26:5,000000000970,Cage -> Shelf,2,2023-11-17 16:26:05,TRANSFER,Cage,Shelf,Shelf
2349,11/17/2023 17:10:11,000000000000,Shelf -> Other,1,2023-11-17 17:10:11,TAKEOUT,Shelf,,Shelf
2350,11/17/2023 17:13:28,000000000024,Shelf -> Other,2,2023-11-17 17:13:28,TAKEOUT,Shelf,,Shelf
2351,11/18/2023 7:30:49,000000000369,Shelf -> Other,1,2023-11-18 07:30:49,TAKEOUT,Shelf,,Shelf
2352,11/18/2023 7:31:14,000000000369,Shelf -> Other,1,2023-11-18 07:31:14,TAKEOUT,Shelf,,Shelf
2353,11/18/2023 7:31:23,000000000338,Shelf -> Other,1,2023-11-18 07:31:23,TAKEOUT,Shelf,,Shelf
2354,11/18/2023 8:9:48,000000000840,Shelf -> Other,2,2023-11-18 08:09:48,TAKEOUT,Shelf,,Shelf
2355,11/18/2023 8:10:39,000000000024,Shelf -> Other,4,2023-11-18 08:10:39,TAKEOUT,Shelf,,Shelf
2356,11/18/2023 8:11:54,000000000093,Shelf -> Other,1,2023-11-18 08:11:54,TAKEOUT,Shelf,,Shelf
2357,11/18/2023 8:14:41,000000000055,Shelf -> Other,3,2023-11-18 08:14:41,TAKEOUT,Shelf,,Shelf
2358,11/18/2023 8:32:7,000000001090,Shelf -> Other,1,2023-11-18 08:32:07,TAKEOUT,Shelf,,Shelf
2359,11/19/2023 4:15:12,000000000345,Shelf -> Other,1,2023-11-19 04:15:12,TAKEOUT,Shelf,,Shelf
2360,11/19/2023 4:15:45,000000000338,Shelf -> Other,1,2023-11-19 04:15:45,TAKEOUT,Shelf,,Shelf
2361,11/19/2023 11:10:48,000000001090,Shelf -> Other,1,2023-11-19 11:10:48,TAKEOUT,Shelf,,Shelf
2362,11/19/2023 14:27:32,000000000000,Cage -> Shelf,4,2023-11-19 14:27:32,TRANSFER,Cage,Shelf,Shelf
2363,11/19/2023 14:28:40,000000001090,Cage -> Shelf,4,2023-11-19 14:28:40,TRANSFER,Cage,Shelf,Shelf
2364,11/19/2023 22:4:45,000000000369,Shelf -> Other,1,2023-11-19 22:04:45,TAKEOUT,Shelf,,Shelf
2365,11/20/2023 21:11:3,000000001090,Shelf -> Other,1,2023-11-20 21:11:03,TAKEOUT,Shelf,,Shelf
2366,11/21/2023 11:58:34,000000000574,Shelf -> Other,1,2023-11-21 11:58:34,TAKEOUT,Shelf,,Shelf
2367,11/21/2023 12:47:47,000000000338,Cage -> Shelf,10,2023-11-21 12:47:47,TRANSFER,Cage,Shelf,Shelf
2368,11/21/2023 18:30:51,000000000345,Shelf -> Other,1,2023-11-21 18:30:51,TAKEOUT,Shelf,,Shelf
2369,11/22/2023 6:49:11,000000001144,Shelf -> Other,1,2023-11-22 06:49:11,TAKEOUT,Shelf,,Shelf
2370,11/22/2023 6:49:42,000000001090,Shelf -> Other,1,2023-11-22 06:49:42,TAKEOUT,Shelf,,Shelf
2371,11/22/2023 22:17:44,000000000024,Shelf -> Other,3,2023-11-22 22:17:44,TAKEOUT,Shelf,,Shelf
2372,11/22/2023 22:18:21,000000000550,Shelf -> Other,1,2023-11-22 22:18:21,TAKEOUT,Shelf,,Shelf
2373,11/22/2023 22:19:34,000000000536,Shelf -> Other,1,2023-11-22 22:19:34,TAKEOUT,Shelf,,Shelf
2374,11/23/2023 1:25:0,000000000338,Shelf -> Other,1,2023-11-23 01:25:00,TAKEOUT,Shelf,,Shelf
2375,11/23/2023 1:25:9,000000000345,Shelf -> Other,1,2023-11-23 01:25:09,TAKEOUT,Shelf,,Shelf
2376,11/24/2023 0:22:7,000000000963,Shelf -> Other,1,2023-11-24 00:22:07,TAKEOUT,Shelf,,Shelf
2377,11/24/2023 0:30:54,000000000963,Cage -> Shelf,2,2023-11-24 00:30:54,TRANSFER,Cage,Shelf,Shelf
2378,11/24/2023 8:41:45,000000000369,Shelf -> Other,1,2023-11-24 08:41:45,TAKEOUT,Shelf,,Shelf
2379,11/24/2023 14:8:27,000000000536,Cage -> Shelf,3,2023-11-24 14:08:27,TRANSFER,Cage,Shelf,Shelf
2380,11/24/2023 14:10:27,000000001090,Cage -> Shelf,2,2023-11-24 14:10:27,TRANSFER,Cage,Shelf,Shelf
2381,11/24/2023 14:11:4,000000000574,Cage -> Shelf,10,2023-11-24 14:11:04,TRANSFER,Cage,Shelf,Shelf
2382,11/24/2023 14:11:11,000000000567,Cage -> Shelf,4,2023-11-24 14:11:11,TRANSFER,Cage,Shelf,Shelf
2383,11/25/2023 14:40:35,000000000338,Shelf -> Other,2,2023-11-25 14:40:35,TAKEOUT,Shelf,,Shelf
2384,11/25/2023 14:45:41,000000001120,Shelf -> Other,1,2023-11-25 14:45:41,TAKEOUT,Shelf,,Shelf
2385,11/25/2023 14:45:47,000000000581,Shelf -> Other,1,2023-11-25 14:45:47,TAKEOUT,Shelf,,Shelf
2386,11/25/2023 14:46:20,000000000574,Shelf -> Other,1,2023-11-25 14:46:20,TAKEOUT,Shelf,,Shelf
2387,11/25/2023 14:51:14,000000000000,Shelf -> Other,1,2023-11-25 14:51:14,TAKEOUT,Shelf,,Shelf
2388,11/25/2023 14:52:24,000000000345,Shelf -> Other,1,2023-11-25 14:52:24,TAKEOUT,Shelf,,Shelf
2389,11/25/2023 14:53:6,000000000376,Shelf -> Other,1,2023-11-25 14:53:06,TAKEOUT,Shelf,,Shelf
2390,11/27/2023 6:51:11,000000000338,Shelf -> Other,1,2023-11-27 06:51:11,TAKEOUT,Shelf,,Shelf
2391,11/27/2023 10:40:4,000000000024,Shelf -> Other,2,2023-11-27 10:40:04,TAKEOUT,Shelf,,Shelf
2392,11/27/2023 10:41:8,000000000017,Shelf -> Other,1,2023-11-27 10:41:08,TAKEOUT,Shelf,,Shelf
2393,11/27/2023 19:41:10,000000000246,Shelf -> Other,1,2023-11-27 19:41:10,TAKEOUT,Shelf,,Shelf
2394,11/27/2023 20:44:52,000000000383,Shelf -> Other,1,2023-11-27 20:44:52,TAKEOUT,Shelf,,Shelf
2395,11/27/2023 20:45:3,000000000376,Shelf -> Other,1,2023-11-27 20:45:03,TAKEOUT,Shelf,,Shelf
2396,11/27/2023 20:46:4,000000000970,Shelf -> Other,1,2023-11-27 20:46:04,TAKEOUT,Shelf,,Shelf
2397,11/27/2023 21:6:6,000000000451,Shelf -> Other,1,2023-11-27 21:06:06,TAKEOUT,Shelf,,Shelf
2398,11/27/2023 21:11:51,000000000765,Shelf -> Other,1,2023-11-27 21:11:51,TAKEOUT,Shelf,,Shelf
2399,11/27/2023 21:12:1,000000000772,Shelf -> Other,1,2023-11-27 21:12:01,TAKEOUT,Shelf,,Shelf
2400,11/27/2023 21:28:28,000000000536,Shelf -> Other,1,2023-11-27 21:28:28,TAKEOUT,Shelf,,Shelf
2401,11/29/2023 12:47:49,000000000567,Shelf -> Other,1,2023-11-29 12:47:49,TAKEOUT,Shelf,,Shelf
2402,11/29/2023 12:47:56,000000000574,Shelf -> Other,1,2023-11-29 12:47:56,TAKEOUT,Shelf,,Shelf
2403,11/30/2023 20:22:9,000000000741,Shelf -> Other,1,2023-11-30 20:22:09,TAKEOUT,Shelf,,Shelf
2404,11/30/2023 23:16:38,000000001120,Shelf -> Other,1,2023-11-30 23:16:38,TAKEOUT,Shelf,,Shelf
2405,12/1/2023 16:45:46,000000001014,Shelf -> Other,1,2023-12-01 16:45:46,TAKEOUT,Shelf,,Shelf
2406,12/1/2023 16:45:52,000000001045,Shelf -> Other,1,2023-12-01 16:45:52,TAKEOUT,Shelf,,Shelf
2407,12/1/2023 16:46:9,000000000963,Shelf -> Other,1,2023-12-01 16:46:09,TAKEOUT,Shelf,,Shelf
2408,12/1/2023 16:46:15,000000001069,Shelf -> Other,2,2023-12-01 16:46:15,TAKEOUT,Shelf,,Shelf
2409,12/1/2023 16:47:27,000000000000,Shelf -> Other,1,2023-12-01 16:47:27,TAKEOUT,Shelf,,Shelf
2410,12/1/2023 16:47:37,000000001113,Shelf -> Other,1,2023-12-01 16:47:37,TAKEOUT,Shelf,,Shelf
2411,12/1/2023 16:48:3,000000000581,Shelf -> Other,1,2023-12-01 16:48:03,TAKEOUT,Shelf,,Shelf
2412,12/1/2023 16:49:13,000000000062,Shelf -> Other,3,2023-12-01 16:49:13,TAKEOUT,Shelf,,Shelf
2413,12/1/2023 16:49:39,000000000116,Shelf -> Other,1,2023-12-01 16:49:39,TAKEOUT,Shelf,,Shelf
2414,12/1/2023 16:49:47,000000000017,Shelf -> Other,6,2023-12-01 16:49:47,TAKEOUT,Shelf,,Shelf
2415,12/1/2023 16:50:6,000000001137,Shelf -> Other,1,2023-12-01 16:50:06,TAKEOUT,Shelf,,Shelf
2416,12/1/2023 16:50:15,000000001120,Shelf -> Other,1,2023-12-01 16:50:15,TAKEOUT,Shelf,,Shelf
2417,12/1/2023 16:50:43,000000001083,Shelf -> Other,1,2023-12-01 16:50:43,TAKEOUT,Shelf,,Shelf
2418,12/1/2023 16:50:53,000000000567,Shelf -> Other,1,2023-12-01 16:50:53,TAKEOUT,Shelf,,Shelf
2419,12/1/2023 16:51:48,000000000086,Shelf -> Other,1,2023-12-01 16:51:48,TAKEOUT,Shelf,,Shelf
2420,12/1/2023 16:52:14,000000000789,Shelf -> Other,1,2023-12-01 16:52:14,TAKEOUT,Shelf,,Shelf
2421,12/1/2023 16:52:22,000000000840,Shelf -> Other,3,2023-12-01 16:52:22,TAKEOUT,Shelf,,Shelf
2422,12/1/2023 16:54:13,000000000628,Shelf -> Other,1,2023-12-01 16:54:13,TAKEOUT,Shelf,,Shelf
2423,12/1/2023 16:54:28,000000000604,Shelf -> Other,1,2023-12-01 16:54:28,TAKEOUT,Shelf,,Shelf
2424,12/1/2023 16:54:36,000000000642,Shelf -> Other,1,2023-12-01 16:54:36,TAKEOUT,Shelf,,Shelf
2425,12/1/2023 16:55:9,000000001021,Shelf -> Other,1,2023-12-01 16:55:09,TAKEOUT,Shelf,,Shelf
2426,12/2/2023 9:35:45,000000001113,Shelf -> Other,1,2023-12-02 09:35:45,TAKEOUT,Shelf,,Shelf
2427,12/2/2023 9:35:49,000000000024,Shelf -> Other,2,2023-12-02 09:35:49,TAKEOUT,Shelf,,Shelf
2428,12/2/2023 9:54:7,000000000376,Cage -> Shelf,5,2023-12-02 09:54:07,TRANSFER,Cage,Shelf,Shelf
2429,12/2/2023 9:54:20,000000000369,Cage -> Shelf,5,2023-12-02 09:54:20,TRANSFER,Cage,Shelf,Shelf
2430,12/2/2023 9:55:48,000000000345,Cage -> Shelf,5,2023-12-02 09:55:48,TRANSFER,Cage,Shelf,Shelf
2431,12/2/2023 9:57:10,000000000789,Cage -> Shelf,1,2023-12-02 09:57:10,TRANSFER,Cage,Shelf,Shelf
2432,12/2/2023 9:57:32,000000001120,Cage -> Shelf,3,2023-12-02 09:57:32,TRANSFER,Cage,Shelf,Shelf
2433,12/2/2023 9:59:26,000000000383,Cage -> Shelf,3,2023-12-02 09:59:26,TRANSFER,Cage,Shelf,Shelf
2434,12/2/2023 10:0:20,000000001014,Cage -> Shelf,2,2023-12-02 10:00:20,TRANSFER,Cage,Shelf,Shelf
2435,12/2/2023 20:8:59,000000001120,Shelf -> Other,1,2023-12-02 20:08:59,TAKEOUT,Shelf,,Shelf
2436,12/2/2023 20:9:17,000000000338,Shelf -> Other,1,2023-12-02 20:09:17,TAKEOUT,Shelf,,Shelf
2437,12/2/2023 20:9:39,000000000840,Shelf -> Other,1,2023-12-02 20:09:39,TAKEOUT,Shelf,,Shelf
2438,12/2/2023 20:9:56,000000000017,Shelf -> Other,1,2023-12-02 20:09:56,TAKEOUT,Shelf,,Shelf
2439,12/2/2023 20:10:36,000000000024,Shelf -> Other,10,2023-12-02 20:10:36,TAKEOUT,Shelf,,Shelf
2440,12/4/2023 21:25:22,000000000581,Shelf -> Other,1,2023-12-04 21:25:22,TAKEOUT,Shelf,,Shelf
2441,12/5/2023 6:27:8,000000000567,Shelf -> Other,1,2023-12-05 06:27:08,TAKEOUT,Shelf,,Shelf
2442,12/5/2023 6:27:41,000000000550,Shelf -> Other,2,2023-12-05 06:27:41,TAKEOUT,Shelf,,Shelf
2443,12/6/2023 22:1:22,000000000451,Shelf -> Other,2,2023-12-06 22:01:22,TAKEOUT,Shelf,,Shelf
2444,12/6/2023 22:1:49,000000000970,Shelf -> Other,1,2023-12-06 22:01:49,TAKEOUT,Shelf,,Shelf
2445,12/6/2023 22:2:1,000000000185,Shelf -> Other,1,2023-12-06 22:02:01,TAKEOUT,Shelf,,Shelf
2446,12/7/2023 0:22:11,000000000338,Shelf -> Other,2,2023-12-07 00:22:11,TAKEOUT,Shelf,,Shelf
2447,12/7/2023 0:22:35,000000000369,Shelf -> Other,2,2023-12-07 00:22:35,TAKEOUT,Shelf,,Shelf
2448,12/7/2023 0:23:57,000000000383,Shelf -> Other,1,2023-12-07 00:23:57,TAKEOUT,Shelf,,Shelf
2449,12/7/2023 13:10:6,000000000970,Cage -> Shelf,1,2023-12-07 13:10:06,TRANSFER,Cage,Shelf,Shelf
2450,12/7/2023 13:10:18,000000000338,Cage -> Shelf,3,2023-12-07 13:10:18,TRANSFER,Cage,Shelf,Shelf
2451,12/7/2023 13:12:58,000000000451,Cage -> Shelf,2,2023-12-07 13:12:58,TRANSFER,Cage,Shelf,Shelf
2452,12/7/2023 13:14:46,000000000550,Cage -> Shelf,5,2023-12-07 13:14:46,TRANSFER,Cage,Shelf,Shelf
2453,12/8/2023 14:50:8,000000000017,Shelf -> Other,2,2023-12-08 14:50:08,TAKEOUT,Shelf,,Shelf
2454,12/8/2023 15:50:57,000000000185,Cage -> Shelf,2,2023-12-08 15:50:57,TRANSFER,Cage,Shelf,Shelf
2455,12/9/2023 21:46:8,000000000055,Shelf -> Other,1,2023-12-09 21:46:08,TAKEOUT,Shelf,,Shelf
2456,12/10/2023 14:6:22,000000000369,Shelf -> Other,1,2023-12-10 14:06:22,TAKEOUT,Shelf,,Shelf
2457,12/10/2023 19:13:32,000000001090,Shelf -> Other,1,2023-12-10 19:13:32,TAKEOUT,Shelf,,Shelf
2458,12/10/2023 19:14:26,000000001144,Shelf -> Other,1,2023-12-10 19:14:26,TAKEOUT,Shelf,,Shelf
2459,12/11/2023 20:5:26,000000000567,Shelf -> Other,1,2023-12-11 20:05:26,TAKEOUT,Shelf,,Shelf
2460,12/11/2023 20:21:18,000000000024,Shelf -> Other,15,2023-12-11 20:21:18,TAKEOUT,Shelf,,Shelf
2461,12/11/2023 23:28:33,000000000741,Shelf -> Other,1,2023-12-11 23:28:33,TAKEOUT,Shelf,,Shelf
2462,12/11/2023 23:32:46,000000000765,Cage -> Shelf,1,2023-12-11 23:32:46,TRANSFER,Cage,Shelf,Shelf
2463,12/12/2023 2:54:27,000000001144,Shelf -> Other,1,2023-12-12 02:54:27,TAKEOUT,Shelf,,Shelf
2464,12/12/2023 5:46:48,000000000024,Shelf -> Other,1,2023-12-12 05:46:48,TAKEOUT,Shelf,,Shelf
2465,12/12/2023 5:47:11,000000000000,Shelf -> Other,1,2023-12-12 05:47:11,TAKEOUT,Shelf,,Shelf
2466,12/12/2023 5:47:28,000000000062,Shelf -> Other,2,2023-12-12 05:47:28,TAKEOUT,Shelf,,Shelf
2467,12/12/2023 18:56:45,000000000567,Shelf -> Other,1,2023-12-12 18:56:45,TAKEOUT,Shelf,,Shelf
2468,12/13/2023 5:24:20,000000000338,Shelf -> Other,1,2023-12-13 05:24:20,TAKEOUT,Shelf,,Shelf
2469,12/13/2023 5:26:4,000000000338,Shelf -> Other,2,2023-12-13 05:26:04,TAKEOUT,Shelf,,Shelf
2470,12/15/2023 5:21:35,000000000000,Shelf -> Other,1,2023-12-15 05:21:35,TAKEOUT,Shelf,,Shelf
2471,12/15/2023 5:21:42,000000000017,Shelf -> Other,3,2023-12-15 05:21:42,TAKEOUT,Shelf,,Shelf
2472,12/15/2023 5:27:30,000000000338,Shelf -> Other,2,2023-12-15 05:27:30,TAKEOUT,Shelf,,Shelf
2473,12/15/2023 19:52:4,000000001090,Shelf -> Other,1,2023-12-15 19:52:04,TAKEOUT,Shelf,,Shelf
2474,12/15/2023 19:52:11,000000000338,Shelf -> Other,1,2023-12-15 19:52:11,TAKEOUT,Shelf,,Shelf
2475,12/15/2023 23:5:0,000000000338,Cage -> Shelf,10,2023-12-15 23:05:00,TRANSFER,Cage,Shelf,Shelf
2476,12/18/2023 1:17:17,000000000369,Shelf -> Other,1,2023-12-18 01:17:17,TAKEOUT,Shelf,,Shelf
2477,12/19/2023 14:17:16,000000000581,Shelf -> Other,1,2023-12-19 14:17:16,TAKEOUT,Shelf,,Shelf
2478,12/19/2023 21:2:54,000000000963,Shelf -> Other,1,2023-12-19 21:02:54,TAKEOUT,Shelf,,Shelf
2479,12/19/2023 21:4:28,000000000963,Cage -> Shelf,2,2023-12-19 21:04:28,TRANSFER,Cage,Shelf,Shelf
2480,12/19/2023 21:5:52,000000000963,Shelf -> Other,1,2023-12-19 21:05:52,TAKEOUT,Shelf,,Shelf
